#{"t_start": 1738173668.0426607, "env_id": "CustomHopperWithObstacles-source-v0"}
r,l,t
339.959343,126,68.304595
340.164902,126,68.376055
340.30798,126,68.447556
340.337295,126,68.519219
338.441072,125,68.589705
339.919082,126,68.658646
343.086366,127,68.725781
331.808332,125,69.66587
324.612391,122,69.769711
244.613706,105,69.859998
284.20922,109,69.951572
275.955099,117,70.050783
301.960149,117,70.149282
308.351706,113,70.244764
311.963633,116,70.35377
335.241508,134,70.487138
304.816668,119,70.607372
278.153788,107,70.710665
312.36199,116,70.806511
325.805557,127,70.906326
290.697519,113,70.991273
347.726403,126,71.092252
292.311015,111,71.191296
317.517321,124,71.303989
349.481081,127,71.434186
352.133807,128,71.510602
352.285844,128,71.585938
352.87709,128,71.661359
352.216048,128,71.731975
353.234104,128,71.809071
352.634054,128,71.884434
352.504138,128,71.960842
351.20412,128,72.036789
352.280734,128,72.10556
353.183472,128,72.170656
350.935748,128,72.23557
352.014985,128,72.300294
352.695851,128,72.365079
353.740492,128,72.430032
352.887942,129,72.497188
351.106807,128,72.562099
350.344933,127,72.626511
353.52343,129,72.691757
352.841236,128,72.75638
352.214043,128,72.821249
351.930201,128,72.886165
352.232356,128,72.951014
352.826224,128,73.015945
353.148478,128,73.082103
354.714126,129,73.147391
351.33832,128,73.212287
351.291724,128,73.280553
351.85652,128,73.345483
352.186001,128,73.410319
352.147845,128,73.476254
353.351405,129,73.542886
351.474127,128,73.608566
351.970876,128,73.674322
353.101892,128,73.740151
354.354038,129,73.816396
352.659853,128,73.89257
352.287652,128,73.967126
354.010707,129,74.042838
354.378516,129,74.118492
352.102955,128,74.192382
353.2928,128,74.270681
352.874256,128,74.349501
352.728223,128,74.427281
353.765584,129,74.504393
352.941296,129,74.580947
353.47355,128,74.656997
351.640269,128,74.725951
353.494484,128,74.791053
352.494362,128,74.857389
271.562947,109,75.626403
308.213125,128,75.728833
329.801906,124,75.839855
359.117512,128,75.955067
332.994335,134,76.075384
272.347992,107,76.157398
321.486834,121,76.247435
295.283699,114,76.332507
311.317573,115,76.417788
319.14119,122,76.508545
319.010921,122,76.599456
322.158399,135,76.704506
230.240115,97,76.778757
292.085759,126,76.872907
272.87105,105,76.951508
295.339852,112,77.036863
60.892467,34,77.065712
374.758937,136,77.254624
374.060179,136,77.332778
378.097703,137,77.413449
373.402294,136,77.49192
374.767656,136,77.570007
374.921227,136,77.648108
373.277253,136,77.726279
370.613494,135,77.805296
374.157901,136,77.88398
373.692854,136,77.961318
377.639532,137,78.039209
373.532089,136,78.130724
373.547122,136,78.22138
375.972965,136,78.310906
373.245883,136,78.40173
372.694289,136,78.491171
374.206247,136,78.571996
373.974987,136,78.649505
374.831706,136,78.727151
376.330335,137,78.810981
376.149702,136,78.884788
375.238267,136,78.956363
374.485871,136,79.025981
377.870222,137,79.103527
378.80251,137,79.185067
377.091256,137,79.26229
378.96985,137,79.33935
375.274203,136,79.416084
374.954988,136,79.492798
374.181431,136,79.569392
372.862203,136,79.647213
377.120139,137,79.726891
377.314096,137,79.81558
374.000103,136,79.903675
373.42069,136,79.98139
377.514073,137,80.058871
377.618827,137,80.136207
378.221358,137,80.213315
378.519939,137,80.292592
372.918918,136,80.3694
372.593112,136,80.446215
374.080651,136,80.52312
378.741252,137,80.60042
377.645903,137,80.67621
373.586231,136,80.748661
374.586944,136,80.818413
377.902557,137,80.888074
381.015858,138,80.95694
378.333488,137,81.025356
377.64776,137,81.098212
319.437154,127,82.020383
300.476705,117,82.119585
368.759176,137,82.234517
342.638693,127,82.340082
360.443315,134,82.45185
301.95598,113,82.54641
308.422421,122,82.649129
333.691089,123,82.751742
296.257711,128,82.858232
389.776844,136,82.971572
305.16508,115,83.067265
345.286713,131,83.174583
303.761402,113,83.264802
315.990591,122,83.358056
328.153172,120,83.447097
344.188225,124,83.538867
387.771795,135,83.662313
388.852941,135,83.73436
389.068777,135,83.813422
389.072392,135,83.892864
387.794102,135,83.973277
387.952732,135,84.053009
390.869102,136,84.129504
389.022993,135,84.197436
388.381855,135,84.266399
391.386063,136,84.335085
387.749557,135,84.403347
389.219685,135,84.473498
388.512119,135,84.541869
388.0086,135,84.610345
391.555398,136,84.679103
387.228295,135,84.747418
388.017281,135,84.815715
388.901068,135,84.884086
387.41402,135,84.952401
387.276278,135,85.020633
387.548113,135,85.089829
387.236331,135,85.158006
390.838549,136,85.226603
388.494088,135,85.295052
392.200723,136,85.363806
387.9762,135,85.432085
390.811818,136,85.506974
387.837914,135,85.587039
390.561646,136,85.668531
391.102595,136,85.749182
390.606185,136,85.830148
390.789844,136,85.904224
391.33596,136,85.973015
390.65561,136,86.041859
392.354152,136,86.110811
388.659816,135,86.17905
388.280958,135,86.248397
388.201032,135,86.316759
391.519337,136,86.385552
390.459116,136,86.45451
387.677497,135,86.522766
387.990872,135,86.590935
390.66734,136,86.659659
391.069568,136,86.728959
388.248333,135,86.797081
391.23419,136,86.866805
390.705383,136,86.93548
392.017845,136,87.005275
390.810373,136,87.085764
391.470718,136,87.166089
288.526515,110,88.015748
367.452365,128,88.112417
370.029789,146,88.222948
310.682564,118,88.311374
346.110239,142,88.417299
362.023005,133,88.516489
331.245573,124,88.608991
313.714748,121,88.700934
346.400232,129,88.797688
324.126912,124,88.896982
318.995567,135,89.006433
268.810794,105,89.085483
361.842616,131,89.183659
300.272371,119,89.274099
307.83743,128,89.370388
380.489071,136,89.473431
404.16618,142,89.572699
409.689825,144,89.64599
409.500525,144,89.719515
454.769833,155,89.798248
413.821032,145,89.883529
425.203057,148,89.967969
420.956549,147,90.056165
425.22518,148,90.144553
437.190469,151,90.236064
437.476334,151,90.326504
417.684782,146,90.41389
407.247686,143,90.501141
416.339048,146,90.590029
433.065647,150,90.678445
471.536155,159,90.779518
428.907264,149,90.876136
486.258584,162,90.9816
416.068764,146,91.076246
489.394045,163,91.172231
407.775091,143,91.252759
415.884252,146,91.334817
473.091111,159,91.424061
405.81208,143,91.504555
405.006536,142,91.587862
408.940368,144,91.670337
441.637755,152,91.750928
409.089113,144,91.82398
436.16615,151,91.899613
433.160823,150,91.974756
412.062509,145,92.04731
407.320659,143,92.118626
416.56556,146,92.191473
469.015731,158,92.27226
407.958973,144,92.344316
408.28406,143,92.415813
407.292856,143,92.48728
406.108297,143,92.558813
408.781168,144,92.630814
408.167871,144,92.702826
485.3819,162,92.783679
408.128817,144,92.856691
420.640231,147,92.930324
408.015867,144,93.002339
454.467768,155,93.080159
410.034045,144,93.152363
407.272303,143,93.224046
433.069143,150,93.299092
424.942307,148,93.373256
412.110017,145,93.445882
450.746813,154,93.523884
267.683575,108,94.428243
323.969783,134,94.540377
352.838556,132,94.652378
329.043417,138,94.768659
389.591908,134,94.880568
347.025484,136,95.010382
361.246927,130,95.138962
293.225576,112,95.250924
363.835513,128,95.369694
375.538812,132,95.480031
287.803578,122,95.581965
349.020116,129,95.684978
378.945273,142,95.792519
405.137404,141,95.898877
369.648639,131,95.996216
401.473377,142,96.153918
404.106617,142,96.225363
402.626218,142,96.296894
406.259838,142,96.368566
410.234846,143,96.440673
402.647972,142,96.513025
410.342164,143,96.585117
404.770856,142,96.656801
402.187873,142,96.72982
403.67548,142,96.803046
405.115624,142,96.874824
402.534616,142,96.946413
402.860277,142,97.017849
411.450094,143,97.090879
404.895462,142,97.162513
406.153169,142,97.234019
404.625698,142,97.308312
402.176591,142,97.384521
405.947509,142,97.45925
405.553781,142,97.532697
401.99807,142,97.614045
420.321826,145,97.692669
402.464436,142,97.76474
404.411468,142,97.836698
404.316912,142,97.91517
405.486978,142,97.995988
404.747222,142,98.076884
403.031677,143,98.158373
408.014986,142,98.241135
403.842312,142,98.327367
404.578465,142,98.412188
404.049594,142,98.496853
416.366926,144,98.582803
400.635316,142,98.667472
403.901257,142,98.75213
408.265965,143,98.837563
403.853669,142,98.923721
402.383791,142,99.008527
402.553812,143,99.093907
404.110757,142,99.179513
403.184127,142,99.2717
404.831284,142,99.373171
403.223408,143,99.473521
411.08669,143,99.572206
411.118442,143,99.664093
402.539078,142,99.745171
401.10716,143,99.827225
403.78292,143,99.911561
403.955166,142,99.995608
403.978533,143,100.090675
308.042893,118,101.061365
376.868706,143,101.181379
362.882567,127,101.288986
356.702665,131,101.399824
375.661481,145,101.520542
383.601153,132,101.62956
325.237446,121,101.722478
374.864323,134,101.837944
341.234164,134,101.937753
344.757068,132,102.035975
337.075187,136,102.13755
367.982799,133,102.238111
345.48827,135,102.341503
376.260156,131,102.442971
311.219258,114,102.531766
408.536215,144,102.682273
407.891742,144,102.757153
409.379148,143,102.838695
407.450015,143,102.924433
410.182462,143,103.010265
406.181919,144,103.096651
409.848689,144,103.182209
413.144562,143,103.256228
405.941814,144,103.329121
405.270924,144,103.40294
410.187224,143,103.482
407.060813,144,103.566546
409.178877,143,103.644912
408.108079,144,103.71812
409.33999,144,103.791296
415.463587,144,103.864321
409.697869,144,103.93744
410.329406,143,104.011827
409.427789,144,104.085092
405.826031,144,104.159118
405.67294,144,104.24592
409.012497,143,104.334675
406.246145,144,104.410186
409.239322,143,104.484193
411.544872,143,104.556923
409.466492,145,104.631406
409.117334,143,104.704702
408.698584,144,104.777574
409.89525,144,104.850154
405.136738,145,104.93698
408.369022,143,105.023909
408.480839,144,105.108841
406.619244,144,105.193265
408.980407,145,105.27916
409.220961,143,105.356833
409.93554,144,105.430502
409.897872,144,105.503426
411.338077,144,105.576252
407.69178,144,105.64911
412.122304,144,105.721979
411.131456,144,105.795254
409.843223,145,105.869802
411.977152,144,105.943782
413.185799,144,106.017845
409.448192,144,106.100342
408.291341,143,106.175755
409.489946,145,106.250209
406.199107,143,106.326097
409.445254,143,106.40334
412.937936,144,106.483024
364.357099,134,107.317157
367.997995,134,107.435324
375.210225,139,107.53986
374.178103,135,107.643767
311.86876,121,107.733694
297.530435,113,107.81789
156.729269,79,107.876878
311.209663,124,107.970448
392.11711,134,108.071226
370.102593,127,108.165556
312.825255,117,108.252363
343.06351,129,108.348377
358.017794,131,108.446027
346.13797,129,108.544131
302.368295,124,108.636617
366.379393,147,108.74582
408.759705,143,108.853735
408.957505,143,108.925766
409.067266,143,108.997865
407.085802,145,109.077427
407.793104,145,109.163176
411.043312,144,109.246946
411.525722,144,109.320368
404.070774,145,109.393354
404.897134,145,109.466019
409.417826,143,109.538151
407.404634,143,109.610402
409.560183,143,109.682463
405.659026,145,109.758323
408.705621,144,109.831546
410.475232,144,109.907731
409.703729,144,109.98069
403.161301,145,110.054848
408.248113,143,110.127448
400.662012,144,110.200354
404.972228,145,110.273856
411.710222,144,110.347922
405.902093,143,110.42122
410.008136,144,110.494355
403.382326,145,110.567888
405.927862,146,110.641717
405.311405,145,110.716437
403.99921,145,110.791649
406.407597,145,110.86683
404.606902,146,110.945763
409.75075,144,111.031679
406.628253,146,111.11752
411.775651,144,111.203236
408.466574,144,111.288638
408.99077,144,111.367784
407.27137,143,111.440538
405.719652,145,111.513957
406.250679,146,111.589178
405.147731,145,111.662755
408.053606,144,111.735788
409.473572,145,111.809359
408.028641,144,111.882471
407.454087,143,111.955148
407.529843,144,112.02857
406.623006,146,112.11195
409.493168,145,112.195926
407.602459,146,112.279109
407.6837,144,112.362179
405.425226,146,112.447995
405.895746,145,112.533651
406.444803,145,112.617742
412.134635,146,113.530276
491.530534,175,113.678977
346.060407,135,113.792429
378.301625,132,113.903175
363.697814,132,114.015839
371.715054,137,114.130886
276.065682,109,114.222605
345.272028,124,114.331227
371.937101,144,114.455961
325.397964,125,114.562227
363.329899,130,114.664464
361.154853,138,114.767678
303.18173,122,114.858685
363.084942,133,114.958826
373.237855,143,115.065436
412.951403,147,115.169522
421.363694,149,115.244551
425.974085,150,115.319699
414.005077,146,115.393112
417.146938,147,115.467321
429.485549,151,115.54331
416.236066,147,115.6175
415.982394,145,115.690496
419.437188,146,115.764888
414.091013,146,115.838683
402.802792,145,115.911809
416.008045,147,115.986067
414.637757,145,116.059262
415.37489,145,116.133185
415.952561,146,116.206999
404.74204,146,116.280521
416.955779,146,116.355149
419.937823,148,116.431482
413.501667,146,116.506849
417.305237,146,116.582114
416.748759,146,116.657399
414.20576,146,116.732992
415.62682,146,116.807107
416.225678,147,116.88116
414.926639,147,116.956224
398.548141,143,117.028269
425.402545,150,117.103762
417.012744,147,117.177708
402.293463,145,117.250756
416.376278,148,117.324957
415.663489,147,117.398839
425.856823,150,117.474922
422.389183,148,117.550292
416.367077,147,117.624429
429.313318,151,117.700547
421.441709,148,117.775238
420.399975,148,117.849745
413.015599,146,117.92338
401.496438,145,117.996223
414.41721,146,118.069813
414.885892,145,118.144022
426.340355,150,118.219759
420.758171,148,118.295283
412.594546,147,118.371049
419.257059,148,118.447264
423.286083,149,118.52396
403.852507,146,118.599
419.252566,148,118.67632
414.277933,147,118.752164
416.634966,146,118.826097
357.491956,134,119.72954
338.712678,131,119.839393
349.997063,125,119.946977
385.570828,140,120.063323
495.279748,177,120.211298
480.245386,167,120.351002
332.881535,121,120.452537
377.237259,134,120.565919
312.153233,131,120.67597
301.755131,114,120.772626
528.639021,189,120.925802
330.440396,122,121.019601
342.942293,127,121.115259
381.241264,137,121.220022
611.063545,199,121.41227
598.034008,195,121.513396
394.769292,143,121.58755
399.897732,143,121.662506
591.788948,193,121.762935
606.982647,198,121.863043
379.362702,139,121.933377
379.934472,140,122.004145
379.872333,139,122.074803
587.918592,192,122.17942
381.003564,139,122.267277
378.419022,139,122.364282
575.627736,189,122.492369
575.751255,189,122.605885
589.529906,193,122.715416
585.930606,192,122.825482
380.000494,139,122.906132
605.020338,197,123.017852
575.692939,189,123.126595
575.241727,189,123.234509
586.201843,192,123.344934
600.662625,196,123.47594
474.163681,163,123.582515
577.295589,189,123.707619
381.550932,139,123.791532
403.864525,144,123.87554
568.798615,187,123.984691
379.515699,139,124.065888
408.087528,146,124.150429
606.591184,198,124.263347
553.064254,183,124.365842
382.458225,140,124.441413
588.223757,193,124.541707
376.283385,137,124.611535
375.975125,137,124.682261
567.59465,187,124.776784
609.439948,199,124.877336
379.124889,138,124.947394
603.021141,197,125.046797
382.577358,140,125.117608
378.044361,138,125.187532
410.915617,149,125.2628
567.957347,187,125.357857
379.638452,139,125.428182
405.400811,145,125.50154
539.409329,179,125.591944
378.564073,138,125.66191
375.890511,137,125.73231
592.824491,194,125.830745
571.889194,188,125.927658
450.223515,152,126.725503
337.3356,131,126.823328
499.56941,179,126.95734
571.137794,191,127.099994
350.151157,136,127.200947
373.068474,131,127.29819
385.195489,145,127.40577
346.363426,129,127.504532
348.35919,125,127.601122
363.602039,133,127.70393
361.212588,133,127.802709
455.735578,165,127.925241
454.854599,162,128.045725
391.606196,141,128.23135
387.505507,139,128.302972
397.439488,143,128.375184
397.926946,143,128.447174
424.016606,150,128.522659
388.557333,140,128.5933
425.540433,150,128.668726
420.284006,150,128.744175
385.212424,138,128.813787
388.986541,140,128.885356
420.79614,150,128.960824
393.005191,141,129.032025
393.608546,141,129.10315
395.244468,142,129.174815
421.759935,150,129.25174
397.236873,143,129.325287
386.261473,139,129.397157
392.193305,141,129.470534
441.953577,155,129.549173
386.340623,139,129.619104
384.859146,138,129.688796
420.021155,150,129.764163
405.217014,145,129.836833
420.45857,150,129.911823
402.438429,144,129.984235
422.168764,150,130.059544
386.935722,139,130.130508
395.224017,142,130.201911
384.479157,138,130.271332
395.644639,142,130.342801
412.541583,147,130.416784
383.921078,138,130.486589
386.254128,139,130.556875
420.011542,150,130.632566
490.69245,165,130.717427
386.184623,139,130.787893
389.255787,140,130.858668
415.255029,148,130.933188
395.3331,142,131.005413
385.245244,139,131.077264
383.130855,138,131.148633
391.730772,141,131.221568
395.759867,142,131.295324
398.353552,143,131.367467
420.28377,150,131.442935
421.377765,149,131.517988
398.11104,143,131.590271
389.999489,140,131.661321
389.212043,140,131.734549
438.031442,154,131.815986
383.276831,139,132.635168
